COMP_OS_ID,ITPC_ITPC_ID,SK_SUBS_ID,SK_BMT_ID,BILLING_FILIAL_ID,SUBS_OS_OS_ID,SUBS_SUBS_ID,CR_OS_OS_ID,INQR_ID,FILIAL_ID,CRCAT_CRCAT_ID,SNAP_DATE,SNAP_WEEK,SNAP_MONTH,SNAP_QUARTER,LAT,LON,DESCRIPTION,FULL_NAME,SUBCAT_PYRAMID_NAME,CAT_PYRAMID_NAME,KPI_NAME,CR_WEIGHT,FLAG_LOCAL_GENERAL
57,72,342137,424,28,10,17,70,9767808,10,14,2024-06-07 00:15:01,23,6,2,19.572507432168464,-73.96571360637178,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,1.28,0
64,163,267202,380,24,53,77,32,3236859,4,7,2023-08-13 12:59:25,32,8,3,8.179040463792575,-113.71949062657784,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,4.96,0
76,185,908015,13,1,3,15,89,5340640,19,4,2023-04-29 18:08:09,17,4,2,-56.82775108111844,-140.1684375021165,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий,0.34,1
73,57,696282,127,34,30,67,68,8061900,9,11,2024-03-23 09:48:13,12,3,1,-88.13500110455206,-161.8914538175323,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,CSI TD Мобильное приложение,1.23,1
3,168,793892,389,28,67,46,51,6310884,2,1,2024-12-15 17:31:31,50,12,4,47.10284533183915,78.52784919447572,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,B2C CSI МИ,2.42,0
68,17,606185,220,35,88,48,80,8241323,11,3,2023-01-17 08:11:48,3,1,1,30.504958188629985,-139.66742452887337,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,CSI TD Обслуживание в салоне,4.32,0
54,23,810362,114,20,63,81,33,9806646,11,6,2023-01-22 20:27:18,3,1,1,-7.266997188013278,32.040202570567345,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в салоне,2.93,0
73,76,522589,271,16,38,14,52,7732563,14,3,2024-06-20 18:27:41,25,6,2,79.25243755305732,86.21211650626549,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,NPS TD,4.89,1
44,19,806988,363,47,24,35,17,1707913,6,1,2024-08-07 23:10:56,32,8,3,-65.77462606731365,117.88522023898366,Некачественный сервис,Технические работы,Низкий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,1.89,0
43,96,555119,343,46,63,51,33,6684963,12,12,2024-05-01 02:44:57,18,5,2,-87.42556508450242,-69.55865313982213,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,1.07,0
60,67,116505,333,43,65,9,44,4446263,1,10,2024-09-18 03:49:04,38,9,3,54.379565687739756,98.59957232345647,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,B2X NPS BU Общий F&F,4.66,1
79,51,773980,325,26,84,64,47,6234117,3,13,2024-02-29 10:22:07,9,2,1,80.2572478558941,129.20046660605675,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,B2X NPS BU Общий F&F,0.51,0
97,131,490126,119,28,39,84,57,7121963,16,1,2023-12-02 19:39:50,48,12,4,-32.28176500308968,159.75156610903582,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2X NPS BU Общий,0.19,0
80,100,684688,10,10,63,20,56,9763409,5,10,2023-08-24 23:39:28,34,8,3,63.607261164313854,-146.0012561705757,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий,3.37,0
48,117,230009,301,40,76,29,1,6407854,11,6,2023-10-28 14:42:39,43,10,4,-73.68182484613794,137.97934075470397,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий F&F,2.98,1
44,18,756116,46,26,88,57,68,3688601,15,3,2023-03-28 12:58:07,13,3,1,-37.49044300664423,-2.0883472660541997,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,1.03,0
75,124,221659,287,35,70,78,69,7017633,18,17,2024-07-07 07:29:55,27,7,3,45.73348181308398,-178.1786508689109,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,B2X NPS BU Общий CORE,4.86,1
11,180,325263,59,1,3,41,33,4904108,14,16,2023-11-22 00:29:03,47,11,4,60.83619793366444,150.4873520001209,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,1.84,1
64,175,344775,396,23,82,6,50,6251166,7,15,2024-09-17 09:03:25,38,9,3,29.58248428694722,45.90876765814701,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,NPS TD,2.48,1
10,107,981117,319,20,59,38,15,6193836,7,4,2023-04-21 22:52:56,16,4,2,-41.6636540378988,69.30923335052981,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,1.51,1
32,127,867350,348,32,37,30,48,6462995,2,1,2024-01-12 13:47:48,2,1,1,53.69514224398361,166.4445790727459,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Тарифы и стоимость,2.57,0
46,24,931435,330,22,46,29,80,5457167,9,9,2024-08-03 12:08:39,31,8,3,75.88857906860028,-127.75635358786765,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,0.83,0
93,68,205515,167,8,43,38,89,4904460,10,2,2024-08-21 00:06:30,34,8,3,-68.05480976343605,-83.2327074937959,,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,2.2,0
25,6,597460,177,46,37,36,76,1239772,17,7,2024-04-29 16:08:47,18,4,2,40.26801875615334,67.18976398476977,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,1.31,1
14,7,597108,430,34,73,50,36,2469289,15,14,2024-02-20 17:53:46,8,2,1,-57.297759442473776,143.96637565172085,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,4.64,1
19,184,288241,320,32,83,26,7,3698683,5,9,2023-03-17 04:12:35,11,3,1,-40.993116393300966,47.191421770421584,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,CSI TD Мобильное приложение,2.38,0
33,57,211692,72,18,29,74,55,10915,3,11,2024-06-14 16:13:06,24,6,2,36.19245341010492,137.99277599727856,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,3.62,1
55,41,913645,396,25,35,35,81,3884830,3,7,2023-04-07 16:17:29,14,4,2,-52.35509870631516,177.22225571357745,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,1.73,0
78,167,296440,40,22,20,18,76,5642574,9,18,2024-06-18 06:04:57,25,6,2,-1.2932218718686528,160.48589159207967,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,B2C CSI Тарифа,2.26,0
50,190,245488,91,10,25,4,18,63525,4,14,2023-01-13 17:07:45,2,1,1,11.959909108731338,134.73857594834743,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий,2.81,1
36,81,570336,154,2,9,66,15,5382621,5,17,2024-05-20 05:38:18,21,5,2,-43.886541456183245,90.45151948302765,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Информирование,2.63,1
74,13,720051,395,17,32,58,60,7810296,5,9,2023-07-30 09:55:30,30,7,3,-60.920827127709146,110.97349910556306,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Качество покрытия,3.49,1
68,147,930084,163,35,7,27,12,5554196,16,18,2023-08-13 23:56:00,32,8,3,19.358488297770492,178.19008575810733,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Качество мобильного интернета,3.44,1
80,121,615463,21,23,2,40,45,5122417,11,13,2023-01-17 05:36:08,3,1,1,-58.08513822843747,177.8348454689284,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,3.77,0
35,102,424223,393,16,36,29,17,9870743,1,4,2023-05-28 18:15:23,21,5,2,-52.02526636965911,71.89854631639884,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C CSI Тарифа,1.97,1
68,157,228848,337,23,57,41,5,4286719,8,2,2023-03-29 20:29:52,13,3,1,-41.134071971344255,39.53614959801544,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,B2X NPS BU Общий,4.2,0
44,89,962757,308,20,41,58,14,5228256,6,19,2024-01-17 15:39:36,3,1,1,-25.098928836591014,-174.1682526571538,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество покрытия,2.63,1
26,190,755886,497,20,24,32,82,2067918,8,13,2024-05-25 02:22:08,21,5,2,10.804546793182794,142.25910020786108,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Качество мобильного интернета,0.59,0
12,48,268252,141,29,83,62,37,3872196,8,1,2024-02-10 12:53:16,6,2,1,-38.52531517766613,-120.19656151455187,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,4.32,1
86,126,552868,361,29,71,62,60,1451925,7,13,2023-08-30 10:13:07,35,8,3,-75.52910224435288,167.82547233249267,Проблема с сетью,Технические работы,Высокий ARPU,VIP,CSI TD Качество покрытия,3.89,0
74,166,517954,296,44,73,56,45,4739758,9,14,2024-01-24 20:01:42,4,1,1,-3.112599170907032,85.07414903631559,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Тарифы и стоимость,4.07,1
54,177,506005,446,19,77,54,64,9051446,3,2,2024-12-24 14:25:15,52,12,4,-53.07583251987231,-128.2890892607047,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,CSI TD Мобильное приложение,2.92,1
88,23,182507,355,40,78,19,89,5267803,12,18,2024-07-02 05:11:32,27,7,3,-25.51389262651867,-110.98578792486857,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,NPS TD,1.07,1
57,85,419243,449,30,52,71,29,7242016,11,13,2023-09-18 02:40:58,38,9,3,54.73797283193318,-46.850581784171,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,2.46,0
7,144,435284,383,1,29,9,20,4631585,15,6,2023-11-30 14:26:49,48,11,4,-40.02446592784962,-85.89141543430594,,Поломка оборудования,Низкий ARPU,VIP,CSI TD Информирование,1.73,0
59,59,275913,121,2,32,37,89,8978034,11,12,2024-11-03 02:44:06,44,11,4,15.819216537130998,105.60006863832405,Некачественный сервис,Технические работы,Высокий ARPU,VIP,CSI TD Качество мобильного интернета,2.72,0
18,119,492751,340,3,6,23,7,7348003,16,11,2023-07-30 10:40:10,30,7,3,60.813127470473546,-140.3431559133875,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,B2C CSI МИ,0.94,0
14,31,275512,389,3,8,44,65,2876702,7,12,2024-07-05 01:59:51,27,7,3,17.963198819316787,-155.36176926696982,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI Тарифа,3.29,1
53,84,551815,4,17,86,13,59,8884334,10,2,2024-11-15 06:25:10,46,11,4,-36.20720807802482,-170.52638794696995,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,4.73,1
22,191,613402,83,22,17,67,42,7441883,7,4,2024-12-24 06:44:03,52,12,4,18.859725302566176,-19.482859399927804,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,NPS TD,2.1,0
36,81,723735,86,32,30,1,80,333194,8,19,2024-08-06 23:48:55,32,8,3,-43.96419887349778,34.111679274279396,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,3.79,1
6,105,826612,228,18,16,74,65,7052841,6,5,2024-06-22 20:32:13,25,6,2,-67.60464306957572,71.35308395728654,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,B2C CSI Качество Голос,1.42,0
62,106,192452,311,4,87,4,38,716427,14,16,2023-07-23 23:13:26,29,7,3,85.45845068064989,92.96053772846881,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,2.33,1
8,100,751313,153,40,87,77,66,1649037,17,17,2023-04-05 17:46:15,14,4,2,-79.53188840909382,51.51875825145004,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,CSI TD Обслуживание в салоне,1.4,1
41,148,435470,77,31,83,84,42,3769498,2,6,2023-05-11 09:21:59,19,5,2,-41.37683353922129,11.312183024581032,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2C CSI Тарифа,2.41,1
12,110,279627,443,34,38,76,11,7712124,1,10,2023-03-22 02:06:09,12,3,1,0.2785273689062251,42.1939078235786,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,NPS TD (невзвешено),4.03,0
80,160,825085,130,20,87,6,29,808845,19,6,2024-07-18 21:30:45,29,7,3,81.9899482541143,25.903624916476787,Некачественный сервис,Поломка оборудования,,Обычный,B2X NPS BU Общий F&F,4.48,0
16,165,762511,51,43,9,37,89,6990186,15,14,2023-03-04 23:53:19,9,3,1,3.630863169694976,-160.09848476455988,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI МИ,3.75,1
