SUBCAT_PYRAMID_NAME,DESCRIPTION,CAT_PYRAMID_NAME,FILIAL_ID,FULL_NAME,FLAG_LOCAL_GENERAL,SNAP_DATE_DAY
Высокий ARPU,Некачественный сервис,VIP,2,Технические работы,0,2023-10-10
Низкий ARPU,Проблема с сетью,Обычный,15,Поломка оборудования,0,2023-10-10
Высокий ARPU,Некачественный сервис,VIP,13,Технические работы,0,2023-11-02
Низкий ARPU,Ошибка в счёте,VIP,10,Поломка оборудования,1,2023-05-03
Низкий ARPU,Проблема с сетью,Обычный,8,Поломка оборудования,1,2023-12-19
Высокий ARPU,Проблема с сетью,VIP,6,Технические работы,1,2023-10-10
Высокий ARPU,Ошибка в счёте,Обычный,2,Технические работы,1,2024-08-17
Низкий ARPU,Некачественный сервис,VIP,1,Технические работы,1,2023-11-28
Высокий ARPU,Некачественный сервис,,19,Технические работы,0,2024-03-09
Низкий ARPU,Некачественный сервис,Обычный,12,Поломка оборудования,0,2023-07-10
Высокий ARPU,Ошибка в счёте,VIP,5,Технические работы,0,2024-08-25
Высокий ARPU,Ошибка в счёте,Обычный,19,Поломка оборудования,1,2023-04-28
Высокий ARPU,Проблема с сетью,Обычный,2,Технические работы,0,2024-06-13
Высокий ARPU,Некачественный сервис,Обычный,11,Поломка оборудования,1,2024-03-17
Низкий ARPU,Проблема с сетью,VIP,6,Поломка оборудования,0,2024-03-28
Высокий ARPU,Проблема с сетью,Обычный,4,Поломка оборудования,1,2023-02-15
Высокий ARPU,Проблема с сетью,VIP,3,Технические работы,1,2023-12-30
Высокий ARPU,Ошибка в счёте,VIP,15,Поломка оборудования,1,2023-02-14
Высокий ARPU,Некачественный сервис,Обычный,4,Технические работы,0,2023-05-25
Низкий ARPU,Ошибка в счёте,VIP,3,Технические работы,1,2024-12-17
Низкий ARPU,Ошибка в счёте,VIP,9,Технические работы,0,2023-06-30
Низкий ARPU,Проблема с сетью,VIP,2,Поломка оборудования,1,2023-10-16
Низкий ARPU,Некачественный сервис,Обычный,7,Поломка оборудования,0,2024-07-02
Высокий ARPU,Некачественный сервис,Обычный,17,Технические работы,0,2024-07-14
Высокий ARPU,Ошибка в счёте,Обычный,9,Технические работы,1,2024-10-12
Низкий ARPU,Проблема с сетью,Обычный,10,Поломка оборудования,1,2023-02-04
Низкий ARPU,Проблема с сетью,VIP,3,Технические работы,0,2024-09-22
Высокий ARPU,Некачественный сервис,VIP,11,Поломка оборудования,1,2023-04-16
Высокий ARPU,Ошибка в счёте,VIP,5,Поломка оборудования,0,2024-04-18
Высокий ARPU,,VIP,8,Технические работы,1,2023-11-10
Низкий ARPU,Ошибка в счёте,Обычный,12,Технические работы,0,2023-03-26
Низкий ARPU,Некачественный сервис,VIP,14,Технические работы,1,2024-07-05
Высокий ARPU,Проблема с сетью,Обычный,3,Поломка оборудования,0,2024-09-28
,Проблема с сетью,Обычный,3,Поломка оборудования,0,2023-06-27
Низкий ARPU,Ошибка в счёте,VIP,12,Поломка оборудования,1,2023-06-07
Высокий ARPU,Ошибка в счёте,Обычный,8,Технические работы,1,2023-07-16
Низкий ARPU,Ошибка в счёте,VIP,2,Технические работы,0,2023-07-04
Низкий ARPU,Некачественный сервис,VIP,13,Поломка оборудования,1,2024-01-21
Низкий ARPU,Ошибка в счёте,Обычный,3,Поломка оборудования,0,2023-10-16
Высокий ARPU,Некачественный сервис,Обычный,1,Технические работы,1,2023-10-03
Низкий ARPU,Проблема с сетью,VIP,3,Поломка оборудования,1,2023-07-01
Низкий ARPU,Проблема с сетью,VIP,10,,0,2024-12-28
Высокий ARPU,Ошибка в счёте,VIP,14,,0,2024-01-25
Низкий ARPU,Ошибка в счёте,Обычный,8,Поломка оборудования,1,2023-03-30
Низкий ARPU,Ошибка в счёте,VIP,7,Технические работы,0,2024-06-19
Высокий ARPU,Ошибка в счёте,Обычный,16,Поломка оборудования,1,2023-05-28
Низкий ARPU,Проблема с сетью,Обычный,1,Поломка оборудования,1,2024-07-13
Низкий ARPU,Некачественный сервис,VIP,1,Поломка оборудования,0,2023-10-30
Высокий ARPU,Ошибка в счёте,Обычный,15,Технические работы,0,2023-01-22
Высокий ARPU,Некачественный сервис,Обычный,13,Технические работы,0,2023-10-22
Высокий ARPU,Проблема с сетью,Обычный,6,Поломка оборудования,0,2023-08-05
Высокий ARPU,Проблема с сетью,Обычный,5,Технические работы,1,2023-06-02
Высокий ARPU,Ошибка в счёте,VIP,19,Поломка оборудования,0,2023-07-06
Высокий ARPU,Некачественный сервис,Обычный,15,Технические работы,1,2024-11-27
Низкий ARPU,Некачественный сервис,VIP,8,Технические работы,0,2023-08-18
Высокий ARPU,Некачественный сервис,VIP,19,Технические работы,1,2023-12-23
Низкий ARPU,Некачественный сервис,Обычный,5,Поломка оборудования,0,2023-12-18
Высокий ARPU,Проблема с сетью,Обычный,9,Технические работы,0,2023-10-08
Высокий ARPU,Ошибка в счёте,VIP,6,Поломка оборудования,1,2024-10-03
